,Unnamed: 0,instNum,instName,city,s\bagrut- list of schools.xlsx,es\main list - highschool.xlsx,all_files\school - bagrut.xlsx,list from students report.xlsx,nts/all_files\schools_utm.xlsx, list from school - money.xlsx
351,351,240192.0,מקיף רוגוזין,מגדל העמק,False,True,True,True,True,True
352,352,240218.0,ישיבת דרכא המתמיד,קרית שמונה,False,True,True,True,True,True
353,353,240234.0,"ישיבה תיכונית אמי""ת צפת",צפת,False,True,True,True,True,True
354,354,240267.0,עמל נופרים בגליל טבריה,טבריה,False,True,True,True,True,True
355,355,240341.0,מגדל אור,מגדל העמק,False,False,False,False,False,False
356,356,240358.0,מגדל אור - בנות,מגדל העמק,False,False,False,False,False,False
357,357,240424.0,ישיבת שפתי צדיק,חצור הגלילית,False,True,False,True,True,True
358,358,240440.0,אזורי ירדן,מעלה אפרים,False,True,True,True,True,True
359,359,240457.0,ישיבה תיכונית חיספין,חספין,False,True,True,True,True,True
360,360,240465.0,מקיף אורט מעלות,מעלות-תרשיחא,False,True,True,True,True,True
361,361,240481.0,מקיף משגב,עצמון שגב,False,True,True,True,True,True
362,362,240499.0,מקיף נופי גולן,קצרין,False,True,True,True,True,True
363,363,240531.0,בית יעקב באר מרים,חצור הגלילית,False,True,False,True,True,True
364,364,240572.0,מקיף ולדורף הרדוף,הרדוף,False,True,True,True,True,True
365,365,240580.0,"תיכון חרדי לבנות ב""י",עכו,False,True,True,True,True,True
366,366,240598.0,נוה חוה,כרמיאל,False,True,True,True,True,True
367,367,240614.0,עטרת מרדכי,טבריה,False,True,False,True,True,True
368,368,240622.0,ישיבת אלוני הבשן,אלוני הבשן,False,True,True,True,True,True
369,369,240630.0,בני הגולן,רמת מגשימים,False,True,True,True,True,True
370,370,240648.0,תיכון נר הצפון,מגדל העמק,False,True,False,True,True,True
371,371,240655.0,ברנקו וייס גולן,רמות,False,True,True,True,True,True
372,372,240697.0,מגדל אור,מגדל העמק,False,True,False,True,True,True
373,373,240721.0,סמינר בית יעקב צפת,צפת,False,True,False,True,True,True
374,374,240739.0,"בית לוי יצחק חב""ד",צפת,False,True,False,True,True,True
375,375,240747.0,ישיבת אור מאיר שמחה,נהריה,False,True,False,True,True,True
376,376,240770.0,מגן אבות,צפת,False,True,False,True,True,True
377,377,240788.0,תורת חסד בגליל,טבריה,False,True,False,True,True,True
378,378,240796.0,ברנקו וייס טבריה,טבריה,False,True,True,True,True,True
379,379,240804.0,ברנקו וייס קריית שמונה,קרית שמונה,False,True,True,True,True,True
380,380,240812.0,ישיבת הזורעים,הזורעים,False,True,True,True,True,True
381,381,240820.0,נירים,בוסתן הגליל,False,True,True,True,True,True
382,382,240838.0,"בית רבקה חב""ד",נצרת עילית,False,True,True,True,True,True
383,383,241026.0,בית יעקב אור רחל,כפר גדעון,False,True,True,True,True,True
384,384,241067.0,"דמוקרטי ע""ש נדב",מודיעין-מכבים-רעות,False,True,True,True,True,True
385,385,242073.0,יגאל אלון,נצרת עילית,False,True,True,True,True,True
386,386,242610.0,ישיבת נר ישראל,אלעד,False,True,False,True,True,True
387,387,244103.0,"אמי""ת תורני מדעי",כרמיאל,False,True,True,True,True,True
388,388,244111.0,אולפנת צביה מעלות,מעלות-תרשיחא,False,True,True,True,True,True
389,389,244152.0,עמל שחקים נהריה,נהריה,False,True,True,True,True,True
390,390,244194.0,"חט""ב היובל",רמת ישי,False,False,False,False,False,False
391,391,244210.0,שש שנתי אורט טבריה,טבריה,False,True,True,True,True,True
392,392,244228.0,אולפנת צביה,עפולה,False,True,False,False,False,False
393,393,244236.0,ישיבת קרן אורה,כרמיאל,False,True,False,True,True,True
394,394,244269.0,יערת העמק-מגדל העמק,מגדל העמק,False,False,False,False,False,False
395,395,244285.0,אורט פסגות,כרמיאל,False,True,True,True,True,True
396,396,244343.0,מקיף שש שנתי סלאמה,סלמה,False,True,True,True,True,True
397,397,244368.0,מקיף אורט כרמים,כרמיאל,False,True,True,True,True,True
398,398,244384.0,הישיבה אורט טבריה,טבריה,False,True,True,True,True,True
399,399,244418.0,ישיבת תורת מאיר,טבריה,False,True,False,True,True,True
400,400,244483.0,בית הספר אמירים כפר ורדים,כפר ורדים,False,True,True,True,True,True
401,401,244509.0,ישיבת טבריה,טבריה,False,True,False,True,True,True
402,402,244517.0,ישיבת תומכי תמימים,מגדל העמק,False,True,False,True,True,True
403,403,244566.0,ברנקו וייס מרום גליל,מירון,False,True,True,True,True,True
404,404,244608.0,בנות תפארת,טבריה,False,True,True,True,True,True
405,405,244616.0,"חט""ב קרית חינוך",עכו,False,False,False,False,False,False
406,406,244624.0,"ישיבה תיכונית ב""ע",בית שאן,False,True,True,True,True,True
407,407,244632.0,קשת,נצרת עילית,False,False,False,False,True,False
408,408,246983.0,מגדל אור בנות שלהבת,מגדל העמק,False,True,True,True,True,True
409,409,247015.0,טרה סנטה,עכו,False,True,True,True,True,True
410,410,247023.0,סנט גוזף אקליריקי,נצרת,False,True,True,True,True,True
411,411,247031.0,נזירות פרנציסקניות,נצרת,False,True,True,True,True,True
412,412,247049.0,תיכון בפטיסטי,נצרת,False,True,True,True,True,True
413,413,247056.0,נזירות סנט גוזף,נצרת,False,True,True,True,True,True
414,414,247064.0,טרה סנטה,נצרת,False,True,True,True,True,True
415,415,247072.0,גמנסיה הגליל הנוצרית,עיילבון,False,True,True,True,True,True
416,416,247080.0,נזירות המושיע,נצרת,False,True,True,True,True,True
417,417,247098.0,תיכון פה הזהב,ג'ש (גוש חלב),False,True,True,True,True,True
418,418,247106.0,תיכון מר אליאס,אעבלין,False,True,True,True,True,True
419,419,247122.0,מקיף ביר אל-מכסור,ביר אל-מכסור,False,True,True,True,True,True
420,420,247130.0,מקיף א'עש שיךס.כניפס,שפרעם,False,True,True,True,True,True
421,421,247148.0,עומר בן אלח'טאב ד',נצרת,False,False,False,False,False,False
422,422,247155.0,"חט""ב ע""ש דר' ג.חורי",טורעאן,False,False,False,False,False,False
423,423,247163.0,מקיף דיר חנא,דייר חנא,False,True,True,True,True,True
424,424,247189.0,"חט""ב פיאד אסדי דיר א",דייר אל-אסד,False,False,False,False,False,False
425,425,247205.0,הפטריאכלי הלטיני,ריינה,False,True,True,True,True,True
426,426,247213.0,בית הספר אורט סאג'ור,סאג'ור,False,True,True,True,True,True
427,427,247221.0,"בי""ס מקיף השלום דנון",שייח' דנון,False,True,True,True,True,True
428,428,247239.0,מקיף אעבלין,אעבלין,False,True,True,True,True,True
429,429,247247.0,מקיף אלבוכארי,עראבה,False,True,True,True,True,True
430,430,247254.0,"חט""ב חדשה כאבול",כאבול,False,False,False,False,False,False
431,431,247262.0,"חט""ב כפר כנא",כפר כנא,False,False,False,False,False,False
432,432,247288.0,מקיף משהד,משהד,False,True,True,True,True,True
433,433,247296.0,תיכון ינוח ג'ת,יאנוח-ג'ת,False,True,True,True,True,True
434,434,247304.0,"חט""ב ב' כפר כנא",כפר כנא,False,False,False,False,False,False
435,435,247312.0,מכללת גרנאטה לחינוך,כפר כנא,False,True,True,True,True,True
436,436,247320.0,עתיד אום אל פחם,אום אל-פחם,False,True,True,True,True,True
437,437,247338.0,"חט""ב יפיע",יפיע,False,False,False,False,False,False
438,438,247346.0,עמל כעביה טבאש חג'אג'רה,כעביה-טבאש-חג'אג'רה,False,True,True,True,True,True
439,439,247361.0,טכנולוגי אבו סנאן,אבו סנאן,False,True,True,True,True,True
440,440,247387.0,דרוזי למדעים ומנהיגות דרכא,ירכא,False,True,True,True,True,True
441,441,247411.0,תיכון סנט טרקמנצ'ץ,ירושלים,False,True,False,True,True,True
442,442,247478.0,"חט""ב ""אלרואיא""",ירכא,False,False,False,False,False,False
443,443,247817.0,תיכון מסעדה,מסעדה,False,True,True,True,True,True
444,444,247833.0,מקיף ג'וליס,ג'ולס,False,True,True,True,True,True
445,445,247841.0,"חט""ב אלעין",כפר יאסיף,False,False,False,False,False,False
446,446,247858.0,עיוני מג'דל שמס,מג'דל שמס,False,True,True,True,True,True
447,447,247866.0,מקיף אורט אחווה,נאעורה,False,True,True,True,True,True
448,448,247882.0,תיכון שיבלי,שבלי - אום אל-גנם,False,True,True,True,True,True
449,449,248013.0,"מקיף ע""ש יני",כפר יאסיף,False,True,True,True,True,True
450,450,248021.0,תיכון הגליל,נצרת,False,True,True,True,True,True
451,451,248047.0,מקיף ראמה,ראמה,False,True,True,True,True,True
452,452,248062.0,מקיף תרשיחא,מעלות-תרשיחא,False,True,True,True,True,True
453,453,248070.0,עירוני מקיף שפרעם,שפרעם,False,True,True,True,True,True
454,454,248088.0,תיכון השאם אבו רומי,טמרה,False,True,True,True,True,True
455,455,248104.0,מקיף ב',מגאר,False,True,True,True,True,True
456,456,248112.0,תיכון אכסאל,אכסאל,False,True,True,True,True,True
457,457,248138.0,תיכון טורעאן,טורעאן,False,True,True,True,True,True
458,458,248146.0,"חט""ב ע""ש תאופיק זיאד",נצרת,False,False,False,False,False,False
459,459,248179.0,"מקיף בית ג'ן חט""ב המנוח גאלב מ",בית ג'ן,False,True,True,True,True,True
460,460,248187.0,"חט""ב ב' ירכא",ירכא,False,False,False,False,False,False
461,461,248195.0,מקיף אבן אלהייתם,באקה אל-גרביה,False,True,True,True,True,True
462,462,248203.0,אלביאן טמרה,טמרה,False,True,True,True,True,True
463,463,248229.0,מקיף בוסתן אל מרג',ניין,False,True,True,True,True,True
464,464,248252.0,"חט""ב דיר חנא",דייר חנא,False,False,False,False,False,False
465,465,248260.0,מכללת אלביאן,בענה,False,True,True,True,True,True
466,466,248278.0,בית ספר אלבשאאר,סח'נין,True,True,True,True,True,True
467,467,248302.0,תיכון דיר אל-אסד,דייר אל-אסד,True,True,True,True,True,True
468,468,248328.0,תיכון יפיע,יפיע,True,True,True,True,True,True
469,469,248336.0,עמל כסרא סמיע,כסרא-סמיע,True,True,True,True,True,True
470,470,248344.0,מקיף ג' א. נמר חוסין,שפרעם,True,True,True,True,True,True
471,471,248419.0,מקיף שש שנתי פקיעין,פקיעין (בוקייעה),True,True,True,True,True,True
472,472,248427.0,מקיף ריינה,ריינה,True,True,True,True,True,True
473,473,248435.0,מקיף אל-בטוף,עוזייר,True,True,True,True,True,True
474,474,248443.0,מקיף אלרסאלה,נחף,True,True,True,True,True,True
475,475,248534.0,"מקיף ע""ש עפו פאעור",שעב,True,True,True,True,True,True
476,476,248559.0,אבו-סלים סלמאן אלשיך,אבו סנאן,True,True,True,True,True,True
477,477,248575.0,מקיף אבן ח'לדון,עראבה,True,True,True,True,True,True
478,478,248583.0,מקיף שאעור,מג'ד אל-כרום,True,True,True,True,True,True
479,479,248625.0,מקיף גדידה,ג'דיידה-מכר,True,True,True,True,True,True
480,480,248641.0,תיכון נחף,נחף,True,True,True,True,True,True
481,481,248666.0,רב תחומי עמל זרזיר,זרזיר,True,True,True,True,True,True
482,482,248674.0,בסמת טבעון,בסמת טבעון,True,True,True,True,True,True
